,uid,speed,me_to_junc,me_to_inf,x1_vs_me,inf_rel_speed,x1_rel_speed,acc_label
6298,"(5, 72, '6')",0.1,3.3578839088348964,7.161883779683974,-4.002591984250553,0.008333333333333331,0.0,0
6299,"(5, 72, '7')",0.1,1.930346541649117,1.6408115338157363,1.0688123003255645,0.0,0.008333333333333331,0
6300,"(5, 72, '8')",0.1,2.9828749268164487,2.5385248100130506,1.0747876016359057,0.0,0.0,0
6301,"(5, 72, '9')",0.1,0.2895350078333807,1.8862720130273711,-0.5719992334901718,0.0,0.008333333333333331,0
6302,"(5, 72, '10')",0.1,1.3745793506038113,1.9041164322756003,-4.388566772853352,0.0,0.0,0
6303,"(5, 73, '0')",0.1,3.0117709162449753,0.9025410589975152,-2.6513752072121886,0.0,0.0,0
6304,"(5, 73, '1')",0.1,0.5020134550138957,0.760084382141299,-4.576481922732088,0.0,0.0,0
6305,"(5, 73, '2')",0.1,2.10922985724746,0.8346505066436487,-3.5539162662097037,0.0,0.0,0
6306,"(5, 73, '3')",0.1,1.808087325180543,8.531540419794165,1.463737208377145,0.0,0.0,0
6307,"(5, 73, '4')",0.1,0.344350116803398,2.1995018375554896,-1.463737208377145,0.0,0.0,0
6308,"(5, 73, '5')",0.08333333333333334,0.7782009079902192,1.6933952820924771,0.5886659001568385,-0.016666666666666663,-0.016666666666666663,-1
6309,"(5, 73, '6')",0.1,3.2578839088348968,7.145217113017306,-4.002591984250553,0.016666666666666663,0.0,0
6310,"(5, 73, '7')",0.1,1.830346541649117,1.640811533815736,1.0521456336588977,0.0,0.016666666666666663,0
6311,"(5, 73, '8')",0.1,2.8828749268164486,2.5385248100130506,1.0747876016359057,0.0,0.0,0
6312,"(5, 73, '9')",0.1,0.18953500783338073,1.8862720130273714,-0.5886659001568385,0.0,0.016666666666666663,0
6313,"(5, 73, '10')",0.1,1.2745793506038112,1.9041164322756003,-4.388566772853353,0.0,0.0,0
6314,"(5, 74, '0')",0.1,2.911770916244975,0.9025410589975154,-2.651375207212189,0.0,0.0,0
6315,"(5, 74, '1')",0.1,0.4020134550138956,0.760084382141299,-4.576481922732087,0.0,0.0,0
6316,"(5, 74, '2')",0.1,2.00922985724746,0.8346505066436487,-3.553916266209704,0.0,0.0,0
6317,"(5, 74, '3')",0.1,1.708087325180543,8.531540419794167,1.463737208377145,0.0,0.0,0
6318,"(5, 74, '4')",0.1,0.24435011680339802,2.1995018375554896,-1.463737208377145,0.0,0.0,0
6319,"(5, 74, '5')",0.07500000000000001,0.7032009079902193,1.718395282092477,0.6136659001568385,-0.024999999999999994,-0.024999999999999994,-1
6320,"(5, 74, '6')",0.1,3.1578839088348962,7.120217113017307,-4.002591984250553,0.024999999999999994,0.0,0
6321,"(5, 74, '7')",0.1,1.730346541649117,1.6408115338157363,1.0271456336588978,0.0,0.024999999999999994,0
6322,"(5, 74, '8')",0.1,2.7828749268164485,2.5385248100130506,1.0747876016359055,0.0,0.0,0
6323,"(5, 74, '9')",0.1,0.0895350078333807,1.8862720130273714,-0.6136659001568385,0.0,0.024999999999999994,0
6324,"(5, 74, '10')",0.1,1.1745793506038111,1.9041164322756001,-4.388566772853353,0.0,0.0,0
6325,"(5, 75, '0')",0.1,2.8117709162449755,0.9025410589975154,-2.6513752072121872,0.0,0.0,0
6326,"(5, 75, '1')",0.1,0.30201345501389554,0.760084382141299,-4.576481922732087,0.0,0.0,0
6327,"(5, 75, '2')",0.1,1.9092298572474597,0.8346505066436487,-3.5539162662097032,0.0,0.0,0
6328,"(5, 75, '3')",0.1,1.608087325180543,8.531540419794165,1.463737208377145,0.0,0.0,0
6329,"(5, 75, '4')",0.1,0.14435011680339804,2.1995018375554904,-1.463737208377145,0.0,0.0,0
6330,"(5, 75, '5')",0.06666666666666668,0.6365342413235526,1.7517286154258105,-0.9938123003255643,-0.033333333333333326,-0.033333333333333326,1
6331,"(5, 75, '6')",0.1,3.0578839088348966,7.086883779683974,-4.002591984250552,0.033333333333333326,0.0,0
6332,"(5, 75, '7')",0.1,1.630346541649117,1.6408115338157363,0.9938123003255643,0.0,0.033333333333333326,0
6333,"(5, 75, '8')",0.1,2.6828749268164485,2.53852481001305,1.0747876016359055,0.0,0.0,0
6334,"(5, 75, '9')",0.1,4.5691469398438205,1.8862720130273716,2.9610596146632773,0.0,0.0,0
6335,"(5, 75, '10')",0.1,1.074579350603811,1.9041164322756001,-4.388566772853352,0.0,0.0,0
6336,"(5, 76, '0')",0.1,2.7117709162449755,0.9025410589975155,-2.6513752072121877,0.0,0.0,0
6337,"(5, 76, '1')",0.1,0.20201345501389545,0.7600843821412988,-4.576481922732087,0.0,0.0,0
6338,"(5, 76, '2')",0.1,1.8092298572474597,0.8346505066436487,-3.5539162662097032,0.0,0.0,0
6339,"(5, 76, '3')",0.1,1.5080873251805431,8.531540419794165,1.463737208377145,0.0,0.0,0
6340,"(5, 76, '4')",0.1,0.044350116803398065,2.19950183755549,-1.463737208377145,0.0,0.0,0
6341,"(5, 76, '5')",0.07500000000000001,0.5615342413235527,1.7767286154258106,-0.9688123003255644,-0.024999999999999994,-0.024999999999999994,1
6342,"(5, 76, '6')",0.1,2.9578839088348965,7.061883779683973,-4.002591984250552,0.024999999999999994,0.0,0
6343,"(5, 76, '7')",0.1,1.530346541649117,1.6408115338157363,0.9688123003255644,0.0,0.024999999999999994,0
6344,"(5, 76, '8')",0.1,2.582874926816449,2.5385248100130506,1.0747876016359057,0.0,0.0,0
6345,"(5, 76, '9')",0.1,4.469146939843821,1.8862720130273714,2.9610596146632777,0.0,0.0,0
6346,"(5, 76, '10')",0.1,0.9745793506038111,1.9041164322756,-4.388566772853352,0.0,0.0,0
6347,"(5, 77, '0')",0.1,2.6117709162449754,0.9025410589975156,-2.651375207212188,0.0,0.0,0
6348,"(5, 77, '1')",0.1,0.10201345501389536,0.7600843821412987,-4.576481922732088,0.0,0.0,0
6349,"(5, 77, '2')",0.1,1.7092298572474596,0.8346505066436487,-3.553916266209704,0.0,0.0,0
6350,"(5, 77, '3')",0.1,1.408087325180543,8.531540419794165,-1.0747876016359053,0.0,0.0,0
6351,"(5, 77, '4')",0.1,2.301515292569386,2.1995018375554904,-2.376980085176598,0.0,0.0,0
6352,"(5, 77, '5')",0.08333333333333334,0.4782009079902193,1.7933952820924772,-0.9521456336588977,-0.016666666666666663,-0.016666666666666663,1
6353,"(5, 77, '6')",0.1,2.8578839088348964,7.045217113017307,-4.002591984250553,0.016666666666666663,0.0,0
6354,"(5, 77, '7')",0.1,1.430346541649117,1.6408115338157363,0.9521456336588977,0.0,0.016666666666666663,0
6355,"(5, 77, '8')",0.1,2.4828749268164483,2.53852481001305,1.0747876016359053,0.0,0.0,0
6356,"(5, 77, '9')",0.1,4.36914693984382,1.8862720130273716,2.9610596146632773,0.0,0.0,0
6357,"(5, 77, '10')",0.1,0.874579350603811,1.9041164322756,-4.388566772853353,0.0,0.0,0
6358,"(5, 78, '0')",0.1,2.5117709162449753,0.9025410589975157,-2.6513752072121886,0.0,0.0,0
6359,"(5, 78, '1')",0.1,0.002013455013895271,0.7600843821412986,-4.576481922732087,0.0,0.0,0
6360,"(5, 78, '2')",0.1,1.6092298572474595,0.8346505066436487,-3.553916266209704,0.0,0.0,0
6361,"(5, 78, '3')",0.1,1.308087325180543,8.531540419794165,-1.0747876016359057,0.0,0.0,0
6362,"(5, 78, '4')",0.1,2.2015152925693857,2.1995018375554904,-2.3769800851765974,0.0,0.0,0
6363,"(5, 78, '5')",0.09166666666666667,0.38653424132355263,1.8017286154258105,-0.9438123003255643,-0.008333333333333331,-0.008333333333333331,1
6364,"(5, 78, '6')",0.1,2.7578839088348968,7.036883779683974,-4.002591984250552,0.008333333333333331,0.0,0
6365,"(5, 78, '7')",0.1,1.330346541649117,1.6408115338157363,0.9438123003255643,0.0,0.008333333333333331,0
6366,"(5, 78, '8')",0.1,2.3828749268164486,2.5385248100130506,1.0747876016359057,0.0,0.0,0
6367,"(5, 78, '9')",0.1,4.269146939843821,1.8862720130273714,2.9610596146632777,0.0,0.0,0
6368,"(5, 78, '10')",0.1,0.7745793506038109,1.9041164322756,-4.388566772853353,0.0,0.0,0
6369,"(5, 79, '0')",0.1,2.411770916244975,0.9025410589975158,-2.651375207212188,0.0,0.0,0
6370,"(5, 79, '1')",0.1,3.4179682909761953,0.7600843821412986,-3.242507602109254,0.0,0.0,0
6371,"(5, 79, '2')",0.1,1.5092298572474594,0.8346505066436487,-3.553916266209704,0.0,0.0,0
6372,"(5, 79, '3')",0.1,1.2080873251805428,8.531540419794165,-1.0747876016359057,0.0,0.0,0
6373,"(5, 79, '4')",0.1,2.1015152925693856,2.1995018375554904,-2.376980085176598,0.0,0.0,0
6374,"(5, 79, '5')",0.1,0.2865342413235526,1.8017286154258105,-0.9438123003255645,0.0,0.0,0
6375,"(5, 79, '6')",0.1,2.6578839088348962,7.036883779683974,-4.002591984250553,0.0,0.0,0
6376,"(5, 79, '7')",0.1,1.230346541649117,1.6408115338157363,0.9438123003255645,0.0,0.0,0
6377,"(5, 79, '8')",0.1,2.2828749268164485,2.5385248100130506,1.0747876016359057,0.0,0.0,0
6378,"(5, 79, '9')",0.1,4.16914693984382,1.8862720130273716,2.9610596146632773,0.0,0.0,0
6379,"(5, 79, '10')",0.1,0.6745793506038108,1.9041164322755997,-4.388566772853353,0.0,0.0,0
6380,"(5, 80, '0')",0.1,2.3117709162449755,0.9025410589975159,-2.6513752072121872,0.0,0.0,0
6381,"(5, 80, '1')",0.1,3.3179682909761947,0.7600843821412985,-3.242507602109254,0.0,0.0,0
6382,"(5, 80, '2')",0.1,1.4092298572474593,0.8346505066436487,-3.5539162662097032,0.0,0.0,0
6383,"(5, 80, '3')",0.1,1.108087325180543,8.531540419794165,-1.0747876016359055,0.0,0.0,0
6384,"(5, 80, '4')",0.1,2.0015152925693855,2.1995018375554904,-2.3769800851765974,0.0,0.0,0
6385,"(5, 80, '5')",0.1,0.18653424132355262,1.8017286154258105,-0.9438123003255643,0.0,0.0,0
6386,"(5, 80, '6')",0.1,2.5578839088348966,7.036883779683973,-4.002591984250552,0.0,0.0,0
6387,"(5, 80, '7')",0.1,1.130346541649117,1.6408115338157363,0.9438123003255643,0.0,0.0,0
6388,"(5, 80, '8')",0.1,2.1828749268164485,2.53852481001305,1.0747876016359055,0.0,0.0,0
6389,"(5, 80, '9')",0.1,4.0691469398438205,1.8862720130273716,2.9610596146632773,0.0,0.0,0
6390,"(5, 80, '10')",0.1,0.5745793506038107,1.9041164322755995,-4.388566772853352,0.0,0.0,0
6391,"(5, 81, '0')",0.1,2.2117709162449755,0.902541058997516,-2.6513752072121877,0.0,0.0,0
6392,"(5, 81, '1')",0.1,3.217968290976195,0.7600843821412984,-3.242507602109254,0.0,0.0,0
6393,"(5, 81, '2')",0.1,1.3092298572474592,0.8346505066436487,-3.553916266209704,0.0,0.0,0
6394,"(5, 81, '3')",0.1,1.0080873251805431,8.531540419794165,-1.0747876016359057,0.0,0.0,0
6395,"(5, 81, '4')",0.1,1.9015152925693855,2.1995018375554904,-2.376980085176598,0.0,0.0,0
6396,"(5, 81, '5')",0.1,0.08653424132355261,1.8017286154258105,-0.9438123003255645,0.0,0.0,0
6397,"(5, 81, '6')",0.1,2.4578839088348965,7.036883779683974,-4.002591984250552,0.0,0.0,0
6398,"(5, 81, '7')",0.1,1.030346541649117,1.6408115338157363,0.9438123003255645,0.0,0.0,0
6399,"(5, 81, '8')",0.1,2.082874926816449,2.53852481001305,1.0747876016359057,0.0,0.0,0
6400,"(5, 81, '9')",0.1,3.96914693984382,1.8862720130273714,2.961059614663277,0.0,0.0,0
6401,"(5, 81, '10')",0.1,0.4745793506038106,1.9041164322755995,-4.388566772853353,0.0,0.0,0
6402,"(5, 82, '0')",0.1,2.1117709162449754,0.902541058997516,-2.651375207212188,0.0,0.0,0
6403,"(5, 82, '1')",0.1,3.1179682909761945,0.7600843821412983,-3.2425076021092547,0.0,0.0,0
6404,"(5, 82, '2')",0.1,1.2092298572474591,0.8346505066436487,-3.553916266209704,0.0,0.0,0
6405,"(5, 82, '3')",0.1,0.908087325180543,8.531540419794165,-1.0747876016359057,0.0,0.0,0
6406,"(5, 82, '4')",0.1,1.8015152925693856,2.1995018375554904,-2.376980085176598,0.0,0.0,0
6407,"(5, 82, '5')",0.1,2.7098159406063536,1.8017286154258105,0.7269410137899048,0.0,0.0,0
6408,"(5, 82, '6')",0.1,2.3578839088348964,7.036883779683974,-4.002591984250553,0.0,0.0,0
6409,"(5, 82, '7')",0.1,0.930346541649117,1.6408115338157363,-6.09307147935841,0.0,0.0,0
6410,"(5, 82, '8')",0.1,1.9828749268164487,2.5385248100130506,1.0747876016359057,0.0,0.0,0
6411,"(5, 82, '9')",0.1,3.86914693984382,1.8862720130273711,2.961059614663277,0.0,0.0,0
6412,"(5, 82, '10')",0.1,0.37457935060381053,1.9041164322755995,-4.388566772853353,0.0,0.0,0
6413,"(5, 83, '0')",0.1,2.0117709162449753,0.902541058997516,-2.6513752072121877,0.0,0.0,0
6414,"(5, 83, '1')",0.1,3.017968290976195,0.7600843821412984,-3.242507602109254,0.0,0.0,0
6415,"(5, 83, '2')",0.1,1.109229857247459,0.8346505066436487,-3.553916266209704,0.0,0.0,0
6416,"(5, 83, '3')",0.1,0.808087325180543,8.531540419794167,-1.0747876016359057,0.0,0.0,0
6417,"(5, 83, '4')",0.1,1.7015152925693855,2.1995018375554904,-2.3769800851765988,0.0,0.0,0
6418,"(5, 83, '5')",0.1,2.6098159406063535,1.8017286154258103,0.7269410137899048,0.0,0.0,0
6419,"(5, 83, '6')",0.1,2.2578839088348968,7.036883779683974,-4.002591984250552,0.0,0.0,0
6420,"(5, 83, '7')",0.1,0.8303465416491169,1.640811533815736,-6.09307147935841,0.0,0.0,0
6421,"(5, 83, '8')",0.1,1.8828749268164486,2.5385248100130506,1.0747876016359057,0.0,0.0,0
6422,"(5, 83, '9')",0.1,3.7691469398438198,1.8862720130273714,2.961059614663277,0.0,0.0,0
6423,"(5, 83, '10')",0.1,0.27457935060381045,1.9041164322755995,-4.388566772853353,0.0,0.0,0
6424,"(5, 84, '0')",0.1,1.911770916244975,0.902541058997516,-2.6513752072121886,0.0,0.0,0
6425,"(5, 84, '1')",0.1,2.917968290976195,0.7600843821412984,-3.2425076021092543,0.0,0.0,0
6426,"(5, 84, '2')",0.1,1.009229857247459,0.8346505066436487,-3.553916266209704,0.0,0.0,0
6427,"(5, 84, '3')",0.1,0.7080873251805431,8.531540419794165,-1.0747876016359055,0.0,0.0,0
6428,"(5, 84, '4')",0.1,1.6015152925693856,2.1995018375554904,-2.3769800851765983,0.0,0.0,0
6429,"(5, 84, '5')",0.1,2.5098159406063534,1.8017286154258105,0.7269410137899048,0.0,0.0,0
6430,"(5, 84, '6')",0.1,2.1578839088348967,7.036883779683974,-4.002591984250552,0.0,0.0,0
6431,"(5, 84, '7')",0.1,0.7303465416491168,1.640811533815736,-6.093071479358409,0.0,0.0,0
6432,"(5, 84, '8')",0.1,1.7828749268164485,2.5385248100130506,1.0747876016359055,0.0,0.0,0
6433,"(5, 84, '9')",0.1,3.66914693984382,1.8862720130273714,2.9610596146632773,0.0,0.0,0
6434,"(5, 84, '10')",0.1,0.17457935060381036,1.9041164322755995,-4.388566772853353,0.0,0.0,0
6435,"(5, 85, '0')",0.1,1.8117709162449749,0.902541058997516,-2.6513752072121877,0.0,0.0,0
6436,"(5, 85, '1')",0.1,2.8179682909761947,0.7600843821412984,-3.2425076021092547,0.0,0.0,0
6437,"(5, 85, '2')",0.1,0.909229857247459,0.8346505066436487,-3.5539162662097037,0.0,0.0,0
6438,"(5, 85, '3')",0.1,0.6080873251805431,8.531540419794165,-1.0747876016359053,0.0,0.0,0
6439,"(5, 85, '4')",0.1,1.5015152925693855,2.1995018375554904,-2.3769800851765983,0.0,0.0,0
6440,"(5, 85, '5')",0.1,2.4098159406063537,1.8017286154258105,0.7269410137899053,0.0,0.0,0
6441,"(5, 85, '6')",0.1,2.0578839088348966,7.036883779683973,-4.002591984250553,0.0,0.0,0
6442,"(5, 85, '7')",0.1,0.6303465416491167,1.6408115338157359,-6.093071479358409,0.0,0.0,0
6443,"(5, 85, '8')",0.1,1.6828749268164485,2.53852481001305,1.0747876016359053,0.0,0.0,0
6444,"(5, 85, '9')",0.1,3.56914693984382,1.8862720130273716,2.961059614663277,0.0,0.0,0
6445,"(5, 85, '10')",0.1,0.07457935060381027,1.9041164322755995,-4.388566772853353,0.0,0.0,0
6446,"(5, 86, '0')",0.1,1.7117709162449748,0.902541058997516,-2.6513752072121886,0.0,0.0,0
6447,"(5, 86, '1')",0.1,2.717968290976195,0.7600843821412984,-3.242507602109254,0.0,0.0,0
6448,"(5, 86, '2')",0.1,0.8092298572474589,0.8346505066436487,-3.553916266209704,0.0,0.0,0
6449,"(5, 86, '3')",0.1,0.5080873251805431,8.531540419794167,-1.0747876016359053,0.0,0.0,0
6450,"(5, 86, '4')",0.1,1.4015152925693855,2.1995018375554904,-2.3769800851765983,0.0,0.0,0
6451,"(5, 86, '5')",0.1,2.3098159406063536,1.8017286154258105,0.7269410137899053,0.0,0.0,0
6452,"(5, 86, '6')",0.1,1.9578839088348965,7.036883779683974,-4.002591984250552,0.0,0.0,0
6453,"(5, 86, '7')",0.1,0.5303465416491167,1.6408115338157359,-6.09307147935841,0.0,0.0,0
6454,"(5, 86, '8')",0.1,1.5828749268164484,2.53852481001305,1.0747876016359053,0.0,0.0,0
6455,"(5, 86, '9')",0.1,3.46914693984382,1.8862720130273716,2.961059614663277,0.0,0.0,0
6456,"(5, 86, '10')",0.1,2.434462973924716,1.9041164322755995,-4.1889550470828105,0.0,0.0,0
6457,"(5, 87, '0')",0.1,1.6117709162449747,0.902541058997516,-2.6513752072121877,0.0,0.0,0
6458,"(5, 87, '1')",0.1,2.6179682909761945,0.7600843821412985,-3.2425076021092547,0.0,0.0,0
6459,"(5, 87, '2')",0.1,0.7092298572474588,0.8346505066436486,-3.5539162662097037,0.0,0.0,0
6460,"(5, 87, '3')",0.1,0.408087325180543,8.531540419794167,-1.0747876016359053,0.0,0.0,0
6461,"(5, 87, '4')",0.1,1.3015152925693856,2.1995018375554904,-2.3769800851765988,0.0,0.0,0
6462,"(5, 87, '5')",0.1,2.2098159406063536,1.8017286154258105,0.7269410137899053,0.0,0.0,0
6463,"(5, 87, '6')",0.1,1.8578839088348964,7.036883779683973,-4.002591984250553,0.0,0.0,0
6464,"(5, 87, '7')",0.1,0.4303465416491165,1.6408115338157359,-6.09307147935841,0.0,0.0,0
6465,"(5, 87, '8')",0.1,1.4828749268164483,2.53852481001305,1.0747876016359053,0.0,0.0,0
6466,"(5, 87, '9')",0.1,3.36914693984382,1.8862720130273716,2.961059614663277,0.0,0.0,0
6467,"(5, 87, '10')",0.1,2.334462973924716,1.9041164322755995,-4.1889550470828105,0.0,0.0,0
6468,"(5, 88, '0')",0.1,1.5117709162449746,0.902541058997516,-2.6513752072121886,0.0,0.0,0
6469,"(5, 88, '1')",0.1,2.517968290976195,0.7600843821412986,-3.242507602109254,0.0,0.0,0
6470,"(5, 88, '2')",0.1,0.6092298572474587,0.8346505066436485,-3.553916266209704,0.0,0.0,0
6471,"(5, 88, '3')",0.1,0.30808732518054294,8.531540419794167,-1.0747876016359053,0.0,0.0,0
6472,"(5, 88, '4')",0.1,1.2015152925693855,2.1995018375554904,-2.376980085176598,0.0,0.0,0
6473,"(5, 88, '5')",0.1,2.1098159406063535,1.8017286154258105,0.7269410137899053,0.0,0.0,0
6474,"(5, 88, '6')",0.1,1.7578839088348963,7.036883779683974,-4.002591984250552,0.0,0.0,0
6475,"(5, 88, '7')",0.1,0.3303465416491165,1.6408115338157359,-6.093071479358411,0.0,0.0,0
6476,"(5, 88, '8')",0.1,1.3828749268164482,2.53852481001305,1.0747876016359053,0.0,0.0,0
6477,"(5, 88, '9')",0.1,3.2691469398438198,1.8862720130273718,2.961059614663277,0.0,0.0,0
6478,"(5, 88, '10')",0.1,2.2344629739247157,1.9041164322755997,-4.188955047082811,0.0,0.0,0
6479,"(5, 89, '0')",0.1,1.4117709162449745,0.902541058997516,-2.6513752072121877,0.0,0.0,0
6480,"(5, 89, '1')",0.1,2.4179682909761953,0.7600843821412987,-3.242507602109254,0.0,0.0,0
6481,"(5, 89, '2')",0.1,0.5092298572474586,0.8346505066436485,-3.5539162662097037,0.0,0.0,0
6482,"(5, 89, '3')",0.1,0.20808732518054285,8.531540419794165,-1.0747876016359053,0.0,0.0,0
6483,"(5, 89, '4')",0.1,1.1015152925693856,2.1995018375554904,-2.3769800851765983,0.0,0.0,0
6484,"(5, 89, '5')",0.1,2.0098159406063534,1.8017286154258108,0.7269410137899053,0.0,0.0,0
6485,"(5, 89, '6')",0.1,1.6578839088348962,7.036883779683973,-4.002591984250553,0.0,0.0,0
6486,"(5, 89, '7')",0.1,0.2303465416491165,1.6408115338157359,-6.093071479358409,0.0,0.0,0
6487,"(5, 89, '8')",0.1,1.282874926816448,2.53852481001305,1.0747876016359053,0.0,0.0,0
6488,"(5, 89, '9')",0.1,3.16914693984382,1.886272013027372,2.9610596146632773,0.0,0.0,0
6489,"(5, 89, '10')",0.1,2.134462973924716,1.9041164322755995,-4.18895504708281,0.0,0.0,0
6490,"(5, 90, '0')",0.1,1.3117709162449744,0.902541058997516,-2.6513752072121886,0.0,0.0,0
6491,"(5, 90, '1')",0.1,2.3179682909761947,0.7600843821412988,-3.242507602109254,0.0,0.0,0
6492,"(5, 90, '2')",0.1,0.40922985724745853,0.8346505066436484,-3.553916266209704,0.0,0.0,0
6493,"(5, 90, '3')",0.1,0.10808732518054276,8.531540419794167,-1.0747876016359053,0.0,0.0,0
6494,"(5, 90, '4')",0.1,1.0015152925693855,2.1995018375554904,-2.376980085176598,0.0,0.0,0
6495,"(5, 90, '5')",0.1,1.9098159406063535,1.8017286154258108,0.7269410137899055,0.0,0.0,0
6496,"(5, 90, '6')",0.1,1.5578839088348961,7.036883779683973,-4.002591984250552,0.0,0.0,0
6497,"(5, 90, '7')",0.1,0.13034654164911647,1.6408115338157356,-6.09307147935841,0.0,0.0,0
6498,"(5, 90, '8')",0.1,1.182874926816448,2.5385248100130497,1.0747876016359053,0.0,0.0,0
6499,"(5, 90, '9')",0.1,3.06914693984382,1.886272013027372,2.9610596146632773,0.0,0.0,0
6500,"(5, 90, '10')",0.1,2.034462973924716,1.9041164322755995,-4.1889550470828105,0.0,0.0,0
6501,"(5, 91, '0')",0.1,1.2117709162449743,0.902541058997516,-2.6513752072121877,0.0,0.0,0
6502,"(5, 91, '1')",0.1,2.217968290976195,0.7600843821412989,-3.242507602109254,0.0,0.0,0
6503,"(5, 91, '2')",0.1,0.30922985724745844,0.8346505066436483,-3.5539162662097037,0.0,0.0,0
6504,"(5, 91, '3')",0.1,0.00808732518054267,8.531540419794167,-1.0747876016359053,0.0,0.0,0
6505,"(5, 91, '4')",0.1,0.9015152925693856,2.1995018375554904,-2.3769800851765983,0.0,0.0,0
6506,"(5, 91, '5')",0.1,1.8098159406063534,1.8017286154258108,0.7269410137899055,0.0,0.0,0
6507,"(5, 91, '6')",0.1,1.457883908834896,7.036883779683973,-4.002591984250553,0.0,0.0,0
6508,"(5, 91, '7')",0.1,0.030346541649116487,1.6408115338157359,-6.09307147935841,0.0,0.0,0
6509,"(5, 91, '8')",0.1,1.082874926816448,2.5385248100130497,1.0747876016359053,0.0,0.0,0
6510,"(5, 91, '9')",0.1,2.96914693984382,1.886272013027372,2.9610596146632773,0.0,0.0,0
6511,"(5, 91, '10')",0.1,1.9344629739247161,1.9041164322755995,-4.1889550470828105,0.0,0.0,0
6512,"(5, 92, '0')",0.1,1.1117709162449743,0.902541058997516,-2.6513752072121886,0.0,0.0,0
6513,"(5, 92, '1')",0.1,2.117968290976195,0.760084382141299,-3.2425076021092534,0.0,0.0,0
6514,"(5, 92, '2')",0.1,0.20922985724745835,0.8346505066436481,-3.553916266209704,0.0,0.0,0
6515,"(5, 92, '3')",0.1,3.1784953777459837,8.531540419794167,2.376980085176598,0.0,0.0,0
6516,"(5, 92, '4')",0.1,0.8015152925693856,2.1995018375554904,-2.376980085176598,0.0,0.0,0
6517,"(5, 92, '5')",0.1,1.7098159406063536,1.801728615425811,0.7269410137899057,0.0,0.0,0
6518,"(5, 92, '6')",0.1,1.357883908834896,7.036883779683974,-4.002591984250552,0.0,0.0,0
6519,"(5, 92, '7')",0.1,4.509958473659556,1.6408115338157359,2.8001425330532026,0.0,0.0,0
6520,"(5, 92, '8')",0.1,0.9828749268164478,2.5385248100130497,-0.7269410137899057,0.0,0.0,0
6521,"(5, 92, '9')",0.1,2.86914693984382,1.886272013027372,1.1593309992374663,0.0,0.0,0
6522,"(5, 92, '10')",0.1,1.834462973924716,1.9041164322755995,-4.1889550470828105,0.0,0.0,0
6523,"(5, 93, '0')",0.1,1.0117709162449742,0.902541058997516,-2.6513752072121877,0.0,0.0,0
6524,"(5, 93, '1')",0.1,2.017968290976195,0.7600843821412989,-3.242507602109254,0.0,0.0,0
6525,"(5, 93, '2')",0.1,0.10922985724745826,0.834650506643648,-3.5539162662097037,0.0,0.0,0
6526,"(5, 93, '3')",0.1,3.078495377745983,8.531540419794165,2.3769800851765974,0.0,0.0,0
6527,"(5, 93, '4')",0.1,0.7015152925693856,2.1995018375554904,-2.376980085176598,0.0,0.0,0
6528,"(5, 93, '5')",0.1,1.6098159406063535,1.801728615425811,0.7269410137899057,0.0,0.0,0
6529,"(5, 93, '6')",0.1,1.2578839088348959,7.036883779683973,-4.002591984250553,0.0,0.0,0
6530,"(5, 93, '7')",0.1,4.4099584736595565,1.6408115338157359,2.800142533053203,0.0,0.0,0
6531,"(5, 93, '8')",0.1,0.8828749268164477,2.5385248100130497,-0.7269410137899057,0.0,0.0,0
6532,"(5, 93, '9')",0.1,2.7691469398438198,1.886272013027372,1.1593309992374663,0.0,0.0,0
6533,"(5, 93, '10')",0.1,1.7344629739247162,1.9041164322755995,-4.188955047082809,0.0,0.0,0
6534,"(5, 94, '0')",0.1,0.9117709162449742,0.902541058997516,-2.651375207212188,0.0,0.0,0
6535,"(5, 94, '1')",0.1,1.9179682909761948,0.7600843821412988,-3.2425076021092534,0.0,0.0,0
6536,"(5, 94, '2')",0.1,0.009229857247458166,0.834650506643648,-3.553916266209704,0.0,0.0,0
6537,"(5, 94, '3')",0.1,2.9784953777459835,8.531540419794167,2.376980085176598,0.0,0.0,0
6538,"(5, 94, '4')",0.1,0.6015152925693856,2.1995018375554904,-2.3769800851765974,0.0,0.0,0
6539,"(5, 94, '5')",0.1,1.5098159406063534,1.801728615425811,0.7269410137899057,0.0,0.0,0
6540,"(5, 94, '6')",0.1,1.157883908834896,7.036883779683973,-4.002591984250552,0.0,0.0,0
6541,"(5, 94, '7')",0.1,4.309958473659556,1.640811533815736,2.8001425330532026,0.0,0.0,0
6542,"(5, 94, '8')",0.1,0.7828749268164477,2.5385248100130493,-0.7269410137899057,0.0,0.0,0
6543,"(5, 94, '9')",0.1,2.6691469398438197,1.886272013027372,1.1593309992374663,0.0,0.0,0
6544,"(5, 94, '10')",0.1,1.634462973924716,1.9041164322755995,-4.18895504708281,0.0,0.0,0
6545,"(5, 95, '0')",0.1,0.8117709162449741,0.9025410589975159,-2.6513752072121886,0.0,0.0,0
6546,"(5, 95, '1')",0.1,1.8179682909761947,0.7600843821412988,-3.242507602109254,0.0,0.0,0
6547,"(5, 95, '2')",0.1,2.369113480568364,0.834650506643648,-3.3543045404391623,0.0,0.0,0
6548,"(5, 95, '3')",0.1,2.878495377745983,8.531540419794167,2.3769800851765974,0.0,0.0,0
6549,"(5, 95, '4')",0.1,0.5015152925693855,2.1995018375554904,-2.376980085176598,0.0,0.0,0
